"Yr","Mo","Day","Date","Hr","WindSpeed","Temperature"
2019,2,25,"2019_02_25",11,"6.6","7.1"
2019,2,25,"2019_02_25",12,"6.6","7.2"
2019,2,25,"2019_02_25",13,"6.1","7.5"
2019,2,25,"2019_02_25",14,"7.2","6.5"
2019,2,25,"2019_02_25",15,"4.1","7.5"
2019,2,25,"2019_02_25",16,"0.5","6.9"
2019,2,25,"2019_02_25",17,"2","6.3"
2019,2,25,"2019_02_25",18,"2.5","5.4"
2019,2,25,"2019_02_25",19,"3","4.1"
2019,2,25,"2019_02_25",2,"6.6","5.3"
2019,2,25,"2019_02_25",20,"3.6","4"
2019,2,25,"2019_02_25",21,"4.6","3.7"
2019,2,25,"2019_02_25",22,"6.1","3.6"
2019,2,25,"2019_02_25",23,"5.6","3.5"
2019,2,25,"2019_02_25",3,"7.2","5.1"
2019,2,25,"2019_02_25",4,"6.6","4.7"
2019,2,25,"2019_02_25",5,"7.7","4.9"
2019,2,25,"2019_02_25",6,"7.7","5.3"
2019,2,25,"2019_02_25",7,"8.7","5.2"
2019,2,25,"2019_02_25",8,"6.1","6.1"
2019,2,25,"2019_02_25",9,"6.1","6.4"
2019,2,26,"2019_02_26",0,"7.2","3"
2019,2,26,"2019_02_26",1,"7.2","2.7"
2019,2,26,"2019_02_26",10,"8.2","2.4"
2019,2,26,"2019_02_26",11,"9.2","1.7"
2019,2,26,"2019_02_26",12,"8.7","2.2"
2019,2,26,"2019_02_26",13,"8.7","2.6"
2019,2,26,"2019_02_26",14,"9.2","2.3"
2019,2,26,"2019_02_26",15,"9.7","2.2"
2019,2,26,"2019_02_26",16,"8.7","1.2"
2019,2,26,"2019_02_26",17,"7.7","1.2"
2019,2,26,"2019_02_26",18,"10.2","1.5"
2019,2,26,"2019_02_26",19,"8.2","2"
2019,2,26,"2019_02_26",2,"7.7","2.6"
2019,2,26,"2019_02_26",20,"6.6","1.8"
2019,2,26,"2019_02_26",21,"7.7","1.7"
2019,2,26,"2019_02_26",22,"6.6","1.6"
2019,2,26,"2019_02_26",23,"8.2","1.6"
2019,2,26,"2019_02_26",3,"7.7","2.6"
2019,2,26,"2019_02_26",4,"8.2","2.6"
2019,2,26,"2019_02_26",5,"9.2","2.7"
2019,2,26,"2019_02_26",6,"9.7","2.5"
2019,2,26,"2019_02_26",7,"8.7","2.4"
2019,2,26,"2019_02_26",8,"9.2","2.6"
2019,2,26,"2019_02_26",9,"8.2","2.3"
2019,2,27,"2019_02_27",0,"9.7","2.3"
2019,2,27,"2019_02_27",1,"7.2","2"
2019,2,27,"2019_02_27",10,"4.6","0.5"
2019,2,27,"2019_02_27",11,"4.1","-0.2"
2019,2,27,"2019_02_27",13,"2.5","0.1"
2019,2,27,"2019_02_27",14,"3.6","1.3"
2019,2,27,"2019_02_27",15,"5.6","1.6"
2019,2,27,"2019_02_27",16,"1.5","2"
2019,2,27,"2019_02_27",17,"1.5","2.7"
2019,2,27,"2019_02_27",18,"1","2.2"
2019,2,27,"2019_02_27",19,"1.5","2"
2019,2,27,"2019_02_27",2,"6.1","2"
2019,2,27,"2019_02_27",20,"1","1.7"
2019,2,27,"2019_02_27",21,"2","1.3"
2019,2,27,"2019_02_27",22,"1.5","1"
2019,2,27,"2019_02_27",23,"3.6","1"
2019,2,27,"2019_02_27",3,"6.6","1.8"
2019,2,27,"2019_02_27",4,"6.1","1.7"
2019,2,27,"2019_02_27",5,"6.6","1.6"
2019,2,27,"2019_02_27",6,"6.6","1.5"
2019,2,27,"2019_02_27",7,"7.2","1.2"
2019,2,27,"2019_02_27",8,"7.2","1.1"
2019,2,27,"2019_02_27",9,"5.6","0.7"
2019,2,28,"2019_02_28",0,"4.1","1"
2019,2,28,"2019_02_28",1,"4.6","1"
2019,2,28,"2019_02_28",11,"2","0.8"
2019,2,28,"2019_02_28",13,"8.7","0.5"
2019,2,28,"2019_02_28",14,"9.2","0.3"
2019,2,28,"2019_02_28",15,"10.8","0.7"
2019,2,28,"2019_02_28",16,"9.2","1"
2019,2,28,"2019_02_28",17,"8.7","1.2"
2019,2,28,"2019_02_28",18,"7.7","1.3"
2019,2,28,"2019_02_28",19,"6.6","1.7"
2019,2,28,"2019_02_28",2,"4.1","1.1"
2019,2,28,"2019_02_28",20,"5.6","1.4"
2019,2,28,"2019_02_28",21,"5.1","0.6"
2019,2,28,"2019_02_28",22,"5.1","0.4"
2019,2,28,"2019_02_28",23,"4.1","1.2"
2019,2,28,"2019_02_28",3,"4.1","1"
2019,2,28,"2019_02_28",4,"4.1","0.9"
2019,2,28,"2019_02_28",5,"4.1","0.7"
2019,2,28,"2019_02_28",6,"5.1","0.4"
2019,2,3,"2019_02_03",0,"4.1","2.6"
2019,2,3,"2019_02_03",1,"5.1","2.6"
2019,2,3,"2019_02_03",10,"4.6","2.8"
2019,2,3,"2019_02_03",11,"4.1","3.2"
2019,2,3,"2019_02_03",12,"4.1","3.3"
2019,2,3,"2019_02_03",13,"1.5","3.9"
2019,2,3,"2019_02_03",14,"2","3.9"
2019,2,3,"2019_02_03",15,"5.6","3.5"
2019,2,3,"2019_02_03",16,"4.6","3.1"
2019,2,3,"2019_02_03",17,"5.1","2.9"
2019,2,3,"2019_02_03",18,"2","3.2"
2019,2,3,"2019_02_03",19,"2","3.3"
2019,2,3,"2019_02_03",2,"4.1","2.9"
2019,2,3,"2019_02_03",20,"2.5","3.3"
2019,2,3,"2019_02_03",21,"2.5","3.4"
2019,2,3,"2019_02_03",22,"4.6","3.3"
2019,2,3,"2019_02_03",23,"5.1","3.5"
2019,2,3,"2019_02_03",3,"3.6","1.6"
2019,2,3,"2019_02_03",4,"5.1","1.9"
2019,2,3,"2019_02_03",5,"4.6","2.2"
2019,2,3,"2019_02_03",6,"2","2.1"
2019,2,3,"2019_02_03",7,"1","2.3"
2019,2,3,"2019_02_03",8,"4.6","2.2"
2019,2,3,"2019_02_03",9,"1","2.1"
2019,2,4,"2019_02_04",0,"4.1","3.6"
2019,2,4,"2019_02_04",1,"4.1","3.4"
2019,2,4,"2019_02_04",10,"2","2.7"
2019,2,4,"2019_02_04",11,"2.5","2.9"
2019,2,4,"2019_02_04",12,"3","3.1"
2019,2,4,"2019_02_04",13,"2","3.5"
2019,2,4,"2019_02_04",14,"3","3.6"
2019,2,4,"2019_02_04",15,"2","3.8"
2019,2,4,"2019_02_04",16,"2.5","4.2"
2019,2,4,"2019_02_04",17,"2.5","4"
2019,2,4,"2019_02_04",18,"3.6","4.1"
2019,2,4,"2019_02_04",19,"3.6","3.7"
2019,2,4,"2019_02_04",2,"4.1","3.4"
2019,2,4,"2019_02_04",20,"4.1","3.6"
2019,2,4,"2019_02_04",21,"4.6","3.5"
2019,2,4,"2019_02_04",22,"3.6","3.4"
2019,2,4,"2019_02_04",23,"5.6","3.4"
2019,2,4,"2019_02_04",3,"4.1","3.6"
2019,2,4,"2019_02_04",4,"2","4"
2019,2,4,"2019_02_04",5,"2","4.2"
2019,2,4,"2019_02_04",6,"3.6","3.4"
2019,2,4,"2019_02_04",7,"1","2.5"
2019,2,4,"2019_02_04",8,"1.5","3.2"
2019,2,4,"2019_02_04",9,"2","3.2"
2019,2,5,"2019_02_05",0,"5.1","3.5"
2019,2,5,"2019_02_05",1,"5.1","3.6"
2019,2,5,"2019_02_05",10,"7.2","4.2"
2019,2,5,"2019_02_05",11,"7.7","4.3"
2019,2,5,"2019_02_05",12,"7.2","4.4"
2019,2,5,"2019_02_05",13,"5.6","4.5"
2019,2,5,"2019_02_05",14,"6.1","4.4"
2019,2,5,"2019_02_05",15,"7.2","4.5"
2019,2,5,"2019_02_05",16,"6.1","4.7"
2019,2,5,"2019_02_05",17,"6.1","4.8"
2019,2,5,"2019_02_05",18,"6.6","4.9"
2019,2,5,"2019_02_05",19,"6.6","4.7"
2019,2,5,"2019_02_05",2,"3.6","3.7"
2019,2,5,"2019_02_05",20,"7.2","4.4"
2019,2,5,"2019_02_05",21,"7.7","4.1"
2019,2,5,"2019_02_05",22,"5.6","4"
2019,2,5,"2019_02_05",23,"7.2","3.7"
2019,2,5,"2019_02_05",3,"4.1","3.7"
2019,2,5,"2019_02_05",4,"1.5","4.1"
2019,2,5,"2019_02_05",5,"4.6","3.7"
2019,2,5,"2019_02_05",6,"5.1","3.7"
2019,2,5,"2019_02_05",7,"4.6","3.7"
2019,2,5,"2019_02_05",8,"5.1","3.8"
2019,2,5,"2019_02_05",9,"6.6","4"
2019,2,6,"2019_02_06",0,"6.1","3.6"
2019,2,6,"2019_02_06",1,"4.6","3.6"
2019,2,6,"2019_02_06",10,"1","4.7"
2019,2,6,"2019_02_06",11,"1","5.1"
2019,2,6,"2019_02_06",12,"2","6.6"
2019,2,6,"2019_02_06",13,"3","7.4"
2019,2,6,"2019_02_06",14,"3.6","7"
2019,2,6,"2019_02_06",15,"3","7.2"
2019,2,6,"2019_02_06",16,"1.5","6.5"
2019,2,6,"2019_02_06",17,"3","6.3"
2019,2,6,"2019_02_06",18,"1.5","6"
2019,2,6,"2019_02_06",19,"2","5.8"
2019,2,6,"2019_02_06",2,"4.6","3.6"
2019,2,6,"2019_02_06",20,"2","5.5"
2019,2,6,"2019_02_06",21,"2","5.2"
2019,2,6,"2019_02_06",22,"1.5","5.2"
2019,2,6,"2019_02_06",23,"2","5"
2019,2,6,"2019_02_06",3,"4.6","3.7"
2019,2,6,"2019_02_06",4,"4.1","3.4"
2019,2,6,"2019_02_06",5,"3.6","3.3"
2019,2,6,"2019_02_06",6,"2","3.2"
2019,2,6,"2019_02_06",7,"2","3.5"
2019,2,6,"2019_02_06",8,"1","3.5"
2019,2,6,"2019_02_06",9,"1","4.6"
2019,2,7,"2019_02_07",0,"1.5","4.7"
2019,2,7,"2019_02_07",1,"1.5","4.5"
2019,2,7,"2019_02_07",10,"6.1","3.8"
2019,2,7,"2019_02_07",11,"7.2","3.7"
2019,2,7,"2019_02_07",12,"7.2","3.8"
2019,2,7,"2019_02_07",13,"5.1","3.8"
2019,2,7,"2019_02_07",14,"5.6","3.9"
2019,2,7,"2019_02_07",15,"6.1","3.9"
2019,2,7,"2019_02_07",16,"5.1","4.5"
2019,2,7,"2019_02_07",17,"5.6","4"
2019,2,7,"2019_02_07",18,"2.5","4.5"
2019,2,7,"2019_02_07",19,"1.5","5.8"
2019,2,7,"2019_02_07",2,"6.6","4.4"
2019,2,7,"2019_02_07",20,"2","5.4"
2019,2,7,"2019_02_07",21,"1.5","6.3"
2019,2,7,"2019_02_07",22,"2.5","5.9"
2019,2,7,"2019_02_07",23,"2.5","4.5"
2019,2,7,"2019_02_07",3,"3.6","4.7"
2019,2,7,"2019_02_07",4,"2.5","5.3"
2019,2,7,"2019_02_07",5,"1.5","5.8"
2019,2,7,"2019_02_07",6,"2.5","4.9"
2019,2,7,"2019_02_07",7,"1.5","4.9"
2019,2,7,"2019_02_07",8,"7.7","5.2"
2019,2,7,"2019_02_07",9,"6.1","4.3"
2019,2,8,"2019_02_08",0,"3","4.3"
2019,2,8,"2019_02_08",1,"2","4.1"
2019,2,8,"2019_02_08",10,"2","5"
2019,2,8,"2019_02_08",11,"2.5","5.2"
2019,2,8,"2019_02_08",12,"2.5","5.4"
2019,2,8,"2019_02_08",13,"3.6","6.1"
2019,2,8,"2019_02_08",14,"3.6","6.8"
2019,2,8,"2019_02_08",15,"3","6.4"
2019,2,8,"2019_02_08",16,"2.5","7"
2019,2,8,"2019_02_08",17,"2","7"
2019,2,8,"2019_02_08",18,"2.5","5.5"
2019,2,8,"2019_02_08",19,"2","6.2"
2019,2,8,"2019_02_08",2,"2","4.6"
2019,2,8,"2019_02_08",20,"1.5","4.1"
2019,2,8,"2019_02_08",21,"2","3.1"
2019,2,8,"2019_02_08",22,"2","3"
2019,2,8,"2019_02_08",23,"2","2.8"
2019,2,8,"2019_02_08",3,"3.6","4.9"
2019,2,8,"2019_02_08",4,"2.5","4.4"
2019,2,8,"2019_02_08",5,"2.5","4.1"
2019,2,8,"2019_02_08",6,"2","3.6"
2019,2,8,"2019_02_08",7,"3","3.2"
2019,2,8,"2019_02_08",8,"3.6","3.5"
2019,2,8,"2019_02_08",9,"1.5","4.7"
2019,2,9,"2019_02_09",0,"2","3.1"
2019,2,9,"2019_02_09",1,"2.5","3.4"
2019,2,9,"2019_02_09",10,"3.6","4.9"
2019,2,9,"2019_02_09",11,"3","5.1"
2019,2,9,"2019_02_09",12,"4.1","4.8"
2019,2,9,"2019_02_09",13,"4.1","5.5"
2019,2,9,"2019_02_09",14,"5.6","6"
2019,2,9,"2019_02_09",15,"5.6","6.4"
2019,2,9,"2019_02_09",16,"5.6","6.5"
2019,2,9,"2019_02_09",17,"4.1","6"
2019,2,9,"2019_02_09",18,"2.5","8"
2019,2,9,"2019_02_09",19,"2.5","7.3"
2019,2,9,"2019_02_09",2,"3","3.3"
2019,2,9,"2019_02_09",20,"4.1","3.9"
2019,2,9,"2019_02_09",21,"5.6","4"
2019,2,9,"2019_02_09",22,"4.1","5"
2019,2,9,"2019_02_09",23,"6.6","2.9"
2019,2,9,"2019_02_09",3,"2","3.4"
2019,2,9,"2019_02_09",4,"2.5","3.4"
2019,2,9,"2019_02_09",5,"2.5","3.5"
2019,2,9,"2019_02_09",6,"2.5","3.6"
2019,2,9,"2019_02_09",7,"2.5","3.6"
2019,2,9,"2019_02_09",8,"2","3.8"
2019,2,9,"2019_02_09",9,"2","4.1"
2019,3,1,"2019_03_01",0,"5.1","1"
2019,3,1,"2019_03_01",1,"5.1","1.6"
2019,3,1,"2019_03_01",10,"8.2","1"
2019,3,1,"2019_03_01",11,"5.1","1.1"
2019,3,1,"2019_03_01",12,"1","1.4"
2019,3,1,"2019_03_01",13,"4.1","1.7"
2019,3,1,"2019_03_01",14,"6.6","2.1"
2019,3,1,"2019_03_01",15,"7.2","2.6"
2019,3,1,"2019_03_01",16,"8.2","3"
2019,3,1,"2019_03_01",17,"7.7","2.6"
2019,3,1,"2019_03_01",18,"8.2","2.8"
2019,3,1,"2019_03_01",19,"9.7","3.2"
2019,3,1,"2019_03_01",2,"5.1","1.7"
2019,3,1,"2019_03_01",20,"11.3","2.7"
2019,3,1,"2019_03_01",21,"10.8","2.4"
2019,3,1,"2019_03_01",22,"10.8","2.7"
2019,3,1,"2019_03_01",23,"9.2","2.5"
2019,3,1,"2019_03_01",3,"5.1","0.7"
2019,3,1,"2019_03_01",4,"6.6","0.5"
2019,3,1,"2019_03_01",5,"8.7","1"
2019,3,1,"2019_03_01",6,"7.2","0.5"
2019,3,1,"2019_03_01",7,"6.1","0.4"
2019,3,1,"2019_03_01",8,"4.6","0.3"
2019,3,1,"2019_03_01",9,"6.1","1.2"
2019,3,10,"2019_03_10",0,"1.5","3.7"
2019,3,10,"2019_03_10",1,"3","3.6"
2019,3,10,"2019_03_10",10,"4.1","3.6"
2019,3,10,"2019_03_10",11,"5.1","3.5"
2019,3,10,"2019_03_10",12,"5.6","3.2"
2019,3,10,"2019_03_10",13,"6.1","3.2"
2019,3,10,"2019_03_10",14,"6.6","3.4"
2019,3,10,"2019_03_10",15,"7.2","3.4"
2019,3,10,"2019_03_10",16,"4.6","3.6"
2019,3,10,"2019_03_10",17,"4.6","3.8"
2019,3,10,"2019_03_10",18,"5.1","3.7"
2019,3,10,"2019_03_10",19,"4.6","3.3"
2019,3,10,"2019_03_10",2,"7.7","3.4"
2019,3,10,"2019_03_10",20,"4.1","3.5"
2019,3,10,"2019_03_10",21,"4.1","3.2"
2019,3,10,"2019_03_10",22,"3.6","2.9"
2019,3,10,"2019_03_10",23,"3.6","3"
2019,3,10,"2019_03_10",3,"6.1","3.8"
2019,3,10,"2019_03_10",4,"4.1","3.7"
2019,3,10,"2019_03_10",5,"6.1","3.7"
2019,3,10,"2019_03_10",6,"6.1","3.7"
2019,3,10,"2019_03_10",7,"5.6","3.5"
2019,3,10,"2019_03_10",8,"5.1","3.7"
2019,3,10,"2019_03_10",9,"3.6","3.6"
2019,3,11,"2019_03_11",0,"2.5","2.7"
2019,3,11,"2019_03_11",1,"3","2.7"
2019,3,11,"2019_03_11",10,"4.6","2.2"
2019,3,11,"2019_03_11",11,"3","2.9"
2019,3,11,"2019_03_11",12,"3","3.7"
2019,3,11,"2019_03_11",13,"6.6","4.5"
2019,3,11,"2019_03_11",14,"3","4.3"
2019,3,11,"2019_03_11",15,"2","4.2"
2019,3,11,"2019_03_11",16,"3","4.1"
2019,3,11,"2019_03_11",17,"3","4.4"
2019,3,11,"2019_03_11",18,"2.5","4.5"
2019,3,11,"2019_03_11",19,"2.5","4.7"
2019,3,11,"2019_03_11",2,"2.5","2.6"
2019,3,11,"2019_03_11",20,"8.7","4.7"
2019,3,11,"2019_03_11",21,"10.2","4.8"
2019,3,11,"2019_03_11",22,"11.3","4.4"
2019,3,11,"2019_03_11",23,"9.7","4.4"
2019,3,11,"2019_03_11",3,"2","2.7"
2019,3,11,"2019_03_11",4,"1.5","2.6"
2019,3,11,"2019_03_11",5,"1.5","2.4"
2019,3,11,"2019_03_11",6,"1.5","2.7"
2019,3,11,"2019_03_11",7,"2","2.2"
2019,3,11,"2019_03_11",8,"2","1.2"
2019,3,11,"2019_03_11",9,"5.1","1.3"
2019,3,12,"2019_03_12",0,"10.2","4.5"
2019,3,12,"2019_03_12",1,"7.2","4.7"
2019,3,12,"2019_03_12",10,"8.2","2.6"
2019,3,12,"2019_03_12",11,"11.3","2.7"
2019,3,12,"2019_03_12",12,"11.8","2.2"
2019,3,12,"2019_03_12",13,"13.8","2"
2019,3,12,"2019_03_12",14,"11.8","2.6"
2019,3,12,"2019_03_12",15,"13.3","2"
2019,3,12,"2019_03_12",16,"12.8","2.3"
2019,3,12,"2019_03_12",17,"12.8","2.3"
2019,3,12,"2019_03_12",18,"10.8","2.2"
2019,3,12,"2019_03_12",19,"10.2","1.8"
2019,3,12,"2019_03_12",2,"3.6","4.9"
2019,3,12,"2019_03_12",20,"9.2","1.6"
2019,3,12,"2019_03_12",21,"9.7","1.4"
2019,3,12,"2019_03_12",22,"8.7","1.6"
2019,3,12,"2019_03_12",23,"8.7","1.2"
2019,3,12,"2019_03_12",3,"4.1","4.9"
2019,3,12,"2019_03_12",4,"3","4.8"
2019,3,12,"2019_03_12",5,"4.1","4.5"
2019,3,12,"2019_03_12",6,"3.6","4.7"
2019,3,12,"2019_03_12",7,"9.2","4.2"
2019,3,12,"2019_03_12",8,"11.3","3.8"
2019,3,12,"2019_03_12",9,"9.7","3"
2019,3,13,"2019_03_13",0,"8.7","1.3"
2019,3,13,"2019_03_13",1,"8.2","1.4"
2019,3,13,"2019_03_13",10,"9.2","1.1"
2019,3,13,"2019_03_13",11,"8.2","2.2"
2019,3,13,"2019_03_13",12,"8.2","2.4"
2019,3,13,"2019_03_13",13,"7.7","2.8"
2019,3,13,"2019_03_13",14,"8.2","3"
2019,3,13,"2019_03_13",15,"6.1","2.3"
2019,3,13,"2019_03_13",16,"8.2","2.8"
2019,3,13,"2019_03_13",17,"9.2","2.7"
2019,3,13,"2019_03_13",18,"7.2","2.8"
2019,3,13,"2019_03_13",19,"8.2","2.5"
2019,3,13,"2019_03_13",2,"8.2","1.2"
2019,3,13,"2019_03_13",20,"7.2","2.1"
2019,3,13,"2019_03_13",21,"8.2","2"
2019,3,13,"2019_03_13",22,"8.2","1.9"
2019,3,13,"2019_03_13",23,"7.7","2"
2019,3,13,"2019_03_13",3,"8.2","0.8"
2019,3,13,"2019_03_13",4,"7.7","1.3"
2019,3,13,"2019_03_13",5,"7.7","1.6"
2019,3,13,"2019_03_13",6,"7.7","1.1"
2019,3,13,"2019_03_13",7,"8.7","1.3"
2019,3,13,"2019_03_13",8,"8.2","1.8"
2019,3,13,"2019_03_13",9,"7.7","1.9"
2019,3,14,"2019_03_14",0,"7.7","1.8"
2019,3,14,"2019_03_14",1,"8.7","2.1"
2019,3,14,"2019_03_14",10,"5.6","2"
2019,3,14,"2019_03_14",11,"4.6","2"
2019,3,14,"2019_03_14",12,"3.6","2.2"
2019,3,14,"2019_03_14",13,"3","2.2"
2019,3,14,"2019_03_14",14,"6.1","3.2"
2019,3,14,"2019_03_14",15,"6.6","3.2"
2019,3,14,"2019_03_14",16,"5.6","3.3"
2019,3,14,"2019_03_14",17,"6.6","3.2"
2019,3,14,"2019_03_14",18,"5.1","3.2"
2019,3,14,"2019_03_14",19,"4.6","3.2"
2019,3,14,"2019_03_14",2,"7.7","1.9"
2019,3,14,"2019_03_14",20,"5.6","3.3"
2019,3,14,"2019_03_14",21,"6.1","3.3"
2019,3,14,"2019_03_14",22,"6.1","3.5"
2019,3,14,"2019_03_14",23,"5.1","3.6"
2019,3,14,"2019_03_14",3,"7.2","2.1"
2019,3,14,"2019_03_14",4,"7.7","1.9"
2019,3,14,"2019_03_14",5,"7.7","2.1"
2019,3,14,"2019_03_14",6,"7.7","1.9"
2019,3,14,"2019_03_14",7,"7.2","2"
2019,3,14,"2019_03_14",8,"7.2","2"
2019,3,14,"2019_03_14",9,"6.1","1.8"
2019,3,15,"2019_03_15",0,"5.1","3.6"
2019,3,15,"2019_03_15",1,"5.6","3.5"
2019,3,15,"2019_03_15",10,"4.6","4.3"
2019,3,15,"2019_03_15",11,"7.2","4.2"
2019,3,15,"2019_03_15",12,"6.1","4.3"
2019,3,15,"2019_03_15",13,"7.2","4.4"
2019,3,15,"2019_03_15",14,"8.7","4.6"
2019,3,15,"2019_03_15",15,"8.7","4.6"
2019,3,15,"2019_03_15",16,"9.2","4.8"
2019,3,15,"2019_03_15",17,"8.2","4.7"
2019,3,15,"2019_03_15",18,"10.2","4.7"
2019,3,15,"2019_03_15",19,"9.7","4.7"
2019,3,15,"2019_03_15",2,"6.1","3.6"
2019,3,15,"2019_03_15",20,"9.7","4.4"
2019,3,15,"2019_03_15",21,"9.2","4.3"
2019,3,15,"2019_03_15",22,"8.2","4.4"
2019,3,15,"2019_03_15",23,"9.2","4.3"
2019,3,15,"2019_03_15",3,"4.6","4"
2019,3,15,"2019_03_15",4,"6.6","3.8"
2019,3,15,"2019_03_15",5,"5.6","3.9"
2019,3,15,"2019_03_15",6,"2","4.1"
2019,3,15,"2019_03_15",7,"2","4.2"
2019,3,15,"2019_03_15",8,"3.6","4.5"
2019,3,15,"2019_03_15",9,"4.6","4.6"
2019,3,16,"2019_03_16",0,"9.2","4.3"
2019,3,16,"2019_03_16",1,"9.2","4.3"
2019,3,16,"2019_03_16",10,"3.6","6.2"
2019,3,16,"2019_03_16",11,"4.6","6.5"
2019,3,16,"2019_03_16",12,"7.2","6.4"
2019,3,16,"2019_03_16",13,"9.7","6.1"
2019,3,16,"2019_03_16",14,"12.3","5.4"
2019,3,16,"2019_03_16",15,"10.8","5.6"
2019,3,16,"2019_03_16",16,"10.2","5.1"
2019,3,16,"2019_03_16",17,"10.2","4.9"
2019,3,16,"2019_03_16",18,"10.2","4.6"
2019,3,16,"2019_03_16",19,"8.7","4.5"
2019,3,16,"2019_03_16",2,"6.1","4.3"
2019,3,16,"2019_03_16",20,"8.2","4.2"
2019,3,16,"2019_03_16",21,"5.6","4.1"
2019,3,16,"2019_03_16",22,"6.1","3.9"
2019,3,16,"2019_03_16",23,"6.1","3.7"
2019,3,16,"2019_03_16",3,"7.7","4.5"
2019,3,16,"2019_03_16",4,"7.7","4.9"
2019,3,16,"2019_03_16",5,"4.6","5.4"
2019,3,16,"2019_03_16",6,"4.1","5.7"
2019,3,16,"2019_03_16",7,"3","5.8"
2019,3,16,"2019_03_16",8,"3.6","5.9"
2019,3,16,"2019_03_16",9,"4.1","6.4"
2019,3,17,"2019_03_17",0,"5.6","3.8"
2019,3,17,"2019_03_17",1,"6.6","3.8"
2019,3,17,"2019_03_17",10,"3.6","3.5"
2019,3,17,"2019_03_17",11,"4.1","4.6"
2019,3,17,"2019_03_17",12,"1.5","5.3"
2019,3,17,"2019_03_17",13,"7.2","4.9"
2019,3,17,"2019_03_17",14,"1.5","4"
2019,3,17,"2019_03_17",15,"2.5","3.3"
2019,3,17,"2019_03_17",16,"2.5","3.2"
2019,3,17,"2019_03_17",17,"2","3.4"
2019,3,17,"2019_03_17",18,"1.5","4.4"
2019,3,17,"2019_03_17",19,"5.1","4.3"
2019,3,17,"2019_03_17",2,"5.1","3.7"
2019,3,17,"2019_03_17",20,"6.6","4.2"
2019,3,17,"2019_03_17",21,"8.7","4.1"
2019,3,17,"2019_03_17",22,"8.7","3.6"
2019,3,17,"2019_03_17",23,"8.7","3.5"
2019,3,17,"2019_03_17",3,"4.1","3.7"
2019,3,17,"2019_03_17",4,"3","3.7"
2019,3,17,"2019_03_17",5,"2","3.5"
2019,3,17,"2019_03_17",6,"2","3.4"
2019,3,17,"2019_03_17",7,"1.5","3.2"
2019,3,17,"2019_03_17",8,"3","2.8"
2019,3,17,"2019_03_17",9,"1.5","2.6"
2019,3,18,"2019_03_18",0,"10.8","3.4"
2019,3,18,"2019_03_18",1,"8.7","3.5"
2019,3,18,"2019_03_18",10,"5.6","6.4"
2019,3,18,"2019_03_18",11,"2","6.1"
2019,3,18,"2019_03_18",12,"3","6.4"
2019,3,18,"2019_03_18",13,"6.1","6.4"
2019,3,18,"2019_03_18",14,"3","6.2"
2019,3,18,"2019_03_18",15,"3","6.4"
2019,3,18,"2019_03_18",16,"2","6.4"
2019,3,18,"2019_03_18",17,"4.1","6.3"
2019,3,18,"2019_03_18",18,"6.1","6.1"
2019,3,18,"2019_03_18",19,"2.5","6.2"
2019,3,18,"2019_03_18",2,"7.7","3.2"
2019,3,18,"2019_03_18",20,"2.5","5.8"
2019,3,18,"2019_03_18",21,"3","5.7"
2019,3,18,"2019_03_18",22,"1","5.6"
2019,3,18,"2019_03_18",23,"4.6","5.5"
2019,3,18,"2019_03_18",3,"9.7","3.5"
2019,3,18,"2019_03_18",4,"9.7","4.8"
2019,3,18,"2019_03_18",5,"8.2","4"
2019,3,18,"2019_03_18",6,"4.6","4.5"
2019,3,18,"2019_03_18",7,"4.1","5.5"
2019,3,18,"2019_03_18",8,"4.6","5.8"
2019,3,18,"2019_03_18",9,"6.1","6.1"
2019,3,19,"2019_03_19",0,"2","5.6"
2019,3,19,"2019_03_19",1,"3","6.1"
2019,3,19,"2019_03_19",10,"2","5.1"
2019,3,19,"2019_03_19",11,"3","6.5"
2019,3,19,"2019_03_19",12,"7.7","6.3"
2019,3,19,"2019_03_19",13,"6.6","7"
2019,3,19,"2019_03_19",14,"7.2","6.9"
2019,3,19,"2019_03_19",15,"5.6","6.5"
2019,3,19,"2019_03_19",16,"6.1","6.3"
2019,3,19,"2019_03_19",17,"4.1","6.2"
2019,3,19,"2019_03_19",18,"3","5.4"
2019,3,19,"2019_03_19",19,"1.5","4.2"
2019,3,19,"2019_03_19",2,"2.5","5.7"
2019,3,19,"2019_03_19",20,"1.5","3.6"
2019,3,19,"2019_03_19",21,"4.1","3.1"
2019,3,19,"2019_03_19",22,"3.6","2.7"
2019,3,19,"2019_03_19",23,"3","3.1"
2019,3,19,"2019_03_19",3,"1.5","5"
2019,3,19,"2019_03_19",4,"1.5","4.3"
2019,3,19,"2019_03_19",5,"1.5","4"
2019,3,19,"2019_03_19",6,"1","3.7"
2019,3,19,"2019_03_19",7,"2","3.6"
2019,3,19,"2019_03_19",8,"2.5","3.3"
2019,3,19,"2019_03_19",9,"3.6","3.6"
2019,3,2,"2019_03_02",0,"9.2","2.9"
2019,3,2,"2019_03_02",1,"8.2","2.9"
2019,3,2,"2019_03_02",18,"3.6","2.5"
2019,3,2,"2019_03_02",2,"8.7","2.5"
2019,3,2,"2019_03_02",20,"5.6","2.7"
2019,3,2,"2019_03_02",21,"6.1","2.6"
2019,3,2,"2019_03_02",22,"6.1","2.4"
2019,3,2,"2019_03_02",23,"5.6","2.4"
